Line list produced by pgo v8.0.305 32 bit (Delphi 18.5/18)	8000305
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
Mola	Ground	6	A	4	Ground	6	A	1	12974.0608281149	1.7517247595217E-6	92127.5475180438	79153.4866899289	0.0196360828679964	1.15186254813446E-10	0	sQ0,6(6)	Mola v=0  6  2  5 - v=0  6  0  6
Mola	Ground	6	A	8	Ground	6	A	1	50308.3177855185	2.66101721260787E-9	129461.804475447	79153.4866899289	8.8753900119651E-6	3.03546231417525E-12	0	uQ0,6(6)	Mola v=0  6  4  3 - v=0  6  0  6
Mola	Ground	6	A	3	Ground	6	A	2	4175.62181891022	3.1005365655328E-6	84842.3464566352	80666.724637725	0.105567429541415	2.06448358475623E-11	0	qQ1,6(6)	Mola v=0  6  1  5 - v=0  6  1  6
Mola	Ground	6	A	7	Ground	6	A	2	27157.6517116522	2.90317875269815E-7	107824.376349377	80666.724637725	0.00166295319678923	8.94694322786061E-11	0	sQ1,6(6)	Mola v=0  6  3  3 - v=0  6  1  6
Mola	Ground	6	A	6	Ground	6	A	3	22957.6535433649	4.74633374908362E-7	107800	84842.3464566352	0.00327177236274476	1.06336799431295E-10	0	sQ1,5(6)	Mola v=0  6  3  4 - v=0  6  1  5
Mola	Ground	6	A	5	Ground	6	A	4	646.183590682587	1.65988115525912E-6	92773.7311087264	92127.5475180438	0.394673006691723	2.86037657184465E-13	0	qQ2,5(6)	Mola v=0  6  2  4 - v=0  6  2  5
Mola	Ground	6	A	9	Ground	6	A	4	37334.5866732432	1.66844067788949E-7	129462.134191287	92127.5475180438	0.000792187409872556	1.10733745829725E-10	0	sQ2,5(6)	Mola v=0  6  4  2 - v=0  6  2  5
Mola	Ground	6	A	8	Ground	6	A	5	36688.0733667211	1.68464464496778E-7	129461.804475447	92773.7311087264	0.000816185782717543	1.08263423272716E-10	0	sQ2,4(6)	Mola v=0  6  4  3 - v=0  6  2  4
Mola	Ground	6	A	7	Ground	6	A	6	24.3763493771257	1.29376346364158E-7	107824.376349377	107800	0.922074747460714	3.58748536522641E-17	0	qQ3,4(6)	Mola v=0  6  3  3 - v=0  6  3  4
Mola	Ground	6	A	11	Ground	6	A	6	49533.2771939876	6.52289330978011E-8	157333.277193988	107800	0.000277062942981039	9.0445641359726E-11	0	sQ3,4(6)	Mola v=0  6  5  1 - v=0  6  3  4
Mola	Ground	6	A	10	Ground	6	A	7	49508.8990128978	6.52191484421341E-8	157333.275362275	107824.376349377	0.000277186586401641	9.03524696651745E-11	0	sQ3,3(6)	Mola v=0  6  5  2 - v=0  6  3  3
Mola	Ground	6	A	9	Ground	6	A	8	0.329715839528944	2.63008762451442E-9	129462.134191287	129461.804475447	1.64784935319432	1.58655434026814E-22	0	qQ4,3(6)	Mola v=0  6  4  2 - v=0  6  4  3
Mola	Ground	6	A	13	Ground	6	A	8	61948.8435346101	1.67757077921104E-8	191410.648010058	129461.804475447	7.09413367525732E-5	4.53019597576909E-11	0	sQ4,3(6)	Mola v=0  6  6  0 - v=0  6  4  3
Mola	Ground	6	A	12	Ground	6	A	9	61948.5138152218	1.67756506517194E-8	191410.648006509	129462.134191287	7.09415739394057E-5	4.53013878709617E-11	0	sQ4,2(6)	Mola v=0  6  6  1 - v=0  6  4  2
Mola	Ground	7	A	1	Ground	6	A	1	26119.6979204537	0.000394557495227683	105273.184610383	79153.4866899289	2.31230470047774	9.59223074427782E-8	0	qR0,6(6)	Mola v=0  7  0  7 - v=0  6  0  6
Mola	Ground	7	A	5	Ground	6	A	1	40624.7635471415	2.99959895895922E-6	119778.25023707	79153.4866899289	0.0119467479740082	1.86462862127474E-9	0	sR0,6(6)	Mola v=0  7  2  5 - v=0  6  0  6
Mola	Ground	7	A	9	Ground	6	A	1	76957.3257216551	6.2318578887874E-9	156110.812411584	79153.4866899289	1.4980453322447E-5	1.5894430207854E-11	0	uR0,6(6)	Mola v=0  7  4  3 - v=0  6  0  6
Mola	Ground	7	A	2	Ground	6	A	2	25790.3974380931	0.000380317113695591	106457.122075818	80666.724637725	2.28189291097918	9.11254044870099E-8	0	qR1,6(6)	Mola v=0  7  1  7 - v=0  6  1  6
Mola	Ground	7	A	6	Ground	6	A	2	53796.2906918494	6.09402881793825E-7	134463.015329574	80666.724637725	0.00194907036075985	7.06406387785874E-10	0	sR1,6(6)	Mola v=0  7  3  5 - v=0  6  1  6
Mola	Ground	7	A	10	Ground	6	A	2	103300.903533053	1.74990799061289E-10	183967.628170778	80666.724637725	3.48042032667071E-7	8.9312894065178E-13	0	uR1,6(6)	Mola v=0  7  5  3 - v=0  6  1  6
Mola	Ground	7	A	3	Ground	6	A	3	27154.2597821151	0.000384812019295281	111996.60623875	84842.3464566352	2.27933812455313	1.06241150664557E-7	0	qR1,5(6)	Mola v=0  7  1  6 - v=0  6  1  5
Mola	Ground	7	A	7	Ground	6	A	3	49681.1737315908	1.06650577763948E-6	134523.520188226	84842.3464566352	0.00376093691733727	1.0735980088622E-9	0	sR1,5(6)	Mola v=0  7  3  4 - v=0  6  1  5
Mola	Ground	7	A	11	Ground	6	A	3	99125.2926924869	3.22166432452475E-10	183967.639149122	84842.3464566352	6.80514127905225E-7	1.54298143050442E-12	0	uR1,5(6)	Mola v=0  7  5  2 - v=0  6  1  5
Mola	Ground	7	A	4	Ground	6	A	4	26525.0934451832	0.000333811747099085	118652.640963227	92127.5475180438	2.14040742310861	9.29902299449094E-8	0	qR2,5(6)	Mola v=0  7  2  6 - v=0  6  2  5
Mola	Ground	7	A	8	Ground	6	A	4	63982.0588238727	4.381045514579E-7	156109.606341917	92127.5475180438	0.00134065037810691	8.17448258230682E-10	0	sR2,5(6)	Mola v=0  7  4  4 - v=0  6  2  5
Mola	Ground	7	A	1	Ground	6	A	5	12499.4535016562	4.74511283884669E-7	105273.184610383	92773.7311087264	0.00614503272897457	2.79362032474607E-11	0	oR2,4(6)	Mola v=0  7  0  7 - v=0  6  2  4
Mola	Ground	7	A	5	Ground	6	A	5	27004.519128344	0.000337920540705042	119778.25023707	92773.7311087264	2.14327374286179	9.82555505576319E-8	0	qR2,4(6)	Mola v=0  7  2  5 - v=0  6  2  4
Mola	Ground	7	A	9	Ground	6	A	5	63337.0813028577	4.45497514654928E-7	156110.812411584	92773.7311087264	0.00138102753506753	8.16858029186993E-10	0	sR2,4(6)	Mola v=0  7  4  3 - v=0  6  2  4
Mola	Ground	7	A	6	Ground	6	A	6	26663.0153295743	0.000263294688555528	134463.015329574	107800	1.90484110832662	8.4053663612304E-8	0	qR3,4(6)	Mola v=0  7  3  5 - v=0  6  3  4
Mola	Ground	7	A	10	Ground	6	A	6	76167.6281707781	2.51809529191801E-7	183967.628170778	107800	0.00076690064880284	7.88897367474768E-10	0	sR3,4(6)	Mola v=0  7  5  3 - v=0  6  3  4
Mola	Ground	7	A	3	Ground	6	A	7	4172.22988937308	2.92680460592823E-8	111996.60623875	107824.376349377	0.00123929404098132	2.09531420329694E-13	0	oR3,3(6)	Mola v=0  7  1  6 - v=0  6  3  3
Mola	Ground	7	A	7	Ground	6	A	7	26699.1438388487	0.000263565710844872	134523.520188226	107824.376349377	1.90485838253753	8.43965714594829E-8	0	qR3,3(6)	Mola v=0  7  3  4 - v=0  6  3  3
Mola	Ground	7	A	11	Ground	6	A	7	76143.2627997448	2.51814052151628E-7	183967.639149122	107824.376349377	0.000767242203252464	7.8849153917791E-10	0	sR3,3(6)	Mola v=0  7  5  2 - v=0  6  3  3
Mola	Ground	7	A	8	Ground	6	A	8	26647.8018664691	0.000182597464076352	156109.606341917	129461.804475447	1.57174735327482	6.92368044065234E-8	0	qR4,3(6)	Mola v=0  7  4  4 - v=0  6  4  3
Mola	Ground	7	A	12	Ground	6	A	8	88575.9482194091	1.3071080795694E-7	218037.752694857	129461.804475447	0.000425485194868111	6.88338386028879E-10	0	sR4,3(6)	Mola v=0  7  6  2 - v=0  6  4  3
Mola	Ground	7	A	9	Ground	6	A	9	26648.6782202971	0.000182602376299711	156110.812411584	129462.134191287	1.57174740565656	6.92436378143142E-8	0	qR4,2(6)	Mola v=0  7  4  3 - v=0  6  4  2
Mola	Ground	7	A	13	Ground	6	A	9	88575.6185496757	1.30710565547222E-7	218037.752740963	129462.134191287	0.000425486616239517	6.88332999733301E-10	0	sR4,2(6)	Mola v=0  7  6  1 - v=0  6  4  2
Mola	Ground	7	A	10	Ground	6	A	10	26634.3528085032	0.000106216135958147	183967.628170778	157333.275362275	1.14312928055328	5.02796098880174E-8	0	qR5,2(6)	Mola v=0  7  5  3 - v=0  6  5  2
Mola	Ground	7	A	14	Ground	6	A	10	100978.959061554	5.04540772817103E-8	258312.234423829	157333.275362275	0.000188027345698226	4.50696088835741E-10	0	sR5,2(6)	Mola v=0  7  7  1 - v=0  6  5  2
Mola	Ground	7	A	11	Ground	6	A	11	26634.3619551344	0.00010621616714028	183967.639149122	157333.277193988	1.14312928065838	5.02796616929457E-8	0	qR5,1(6)	Mola v=0  7  5  2 - v=0  6  5  1
Mola	Ground	7	A	15	Ground	6	A	11	100978.957229914	5.04540765451581E-8	258312.234423901	157333.277193988	0.00018802734792483	4.50696069647547E-10	0	sR5,1(6)	Mola v=0  7  7  0 - v=0  6  5  1
Mola	Ground	7	A	12	Ground	6	A	12	26627.1046883478	4.3796904513127E-5	218037.752694857	191410.648006509	0.619202331253984	2.72128811924947E-8	0	qR6,1(6)	Mola v=0  7  6  2 - v=0  6  6  1
Mola	Ground	7	A	13	Ground	6	A	13	26627.1047309052	4.37969045747E-5	218037.752740963	191410.648010058	0.619202331254077	2.72128813229798E-8	0	qR6,0(6)	Mola v=0  7  6  1 - v=0  6  6  0
Mola	Ground	6	A	9	Ground	7	A	1	24188.9495809044	4.57133621033083E-10	129462.134191287	105273.184610383	3.53852887999874E-6	1.34521525789218E-13	0	uP0,7(7)	Mola v=0  6  4  2 - v=0  7  0  7
Mola	Ground	6	A	6	Ground	7	A	2	1342.87792418197	3.99819495920673E-9	107800	106457.122075818	0.000514434952042922	3.34624768373015E-15	0	sP1,7(7)	Mola v=0  6  3  4 - v=0  7  1  7
Mola	Ground	6	A	8	Ground	7	A	4	10809.1635122204	1.09907468965707E-8	129461.804475447	118652.640963227	0.000201099923429069	6.82191300914326E-13	0	sP2,6(7)	Mola v=0  6  4  3 - v=0  7  2  6
Mola	Ground	6	A	9	Ground	7	A	5	9683.8839542166	1.03661401226109E-8	129462.134191287	119778.25023707	0.000212679987902069	5.18792117278322E-13	0	sP2,5(7)	Mola v=0  6  4  2 - v=0  7  2  5
Mola	Ground	6	A	10	Ground	7	A	6	22870.2600327006	4.97779078544504E-9	157333.275362275	134463.015329574	5.1208654610105E-5	1.64541209630124E-12	0	sP3,5(7)	Mola v=0  6  5  2 - v=0  7  3  5
Mola	Ground	6	A	11	Ground	7	A	7	22809.7570057617	4.96897233607607E-9	157333.277193988	134523.520188226	5.12663078929598E-5	1.63422567710617E-12	0	sP3,4(7)	Mola v=0  6  5  1 - v=0  7  3  4
Mola	Ground	6	A	12	Ground	7	A	8	35301.0416645923	1.07509022985208E-9	191410.648006509	156109.606341917	8.93688158402165E-6	1.05600646736158E-12	0	sP4,4(7)	Mola v=0  6  6  1 - v=0  7  4  4
Mola	Ground	6	A	13	Ground	7	A	9	35299.8355984734	1.07506127142516E-9	191410.648010058	156110.812411584	8.93699132786408E-6	1.05591120144006E-12	0	sP4,3(7)	Mola v=0  6  6  0 - v=0  7  4  3
Mola	Ground	7	A	4	Ground	7	A	1	13379.4563528444	2.07766207778497E-6	118652.640963227	105273.184610383	0.0278758391525161	1.55422344814313E-10	0	sQ0,7(7)	Mola v=0  7  2  6 - v=0  7  0  7
Mola	Ground	7	A	8	Ground	7	A	1	50836.4217315339	5.9562154084322E-9	156109.606341917	105273.184610383	2.42753439919023E-5	7.42438389371533E-12	0	uQ0,7(7)	Mola v=0  7  4  4 - v=0  7  0  7
Mola	Ground	7	A	3	Ground	7	A	2	5539.48416293217	2.93661846384086E-6	111996.60623875	106457.122075818	0.0931401427823084	3.6856575457492E-11	0	qQ1,7(7)	Mola v=0  7  1  6 - v=0  7  1  7
Mola	Ground	7	A	7	Ground	7	A	2	28066.3981124078	3.43105117744974E-7	134523.520188226	106457.122075818	0.00234557985558725	1.20720318441256E-10	0	sQ1,7(7)	Mola v=0  7  3  4 - v=0  7  1  7
Mola	Ground	7	A	11	Ground	7	A	2	77510.5170733039	1.45105427695639E-10	183967.639149122	106457.122075818	4.31708431683034E-7	4.67996428385446E-13	0	uQ1,7(7)	Mola v=0  7  5  2 - v=0  7  1  7
Mola	Ground	7	A	6	Ground	7	A	3	22466.4090908241	6.61158250826113E-7	134463.015329574	111996.60623875	0.00577597531431881	1.52474220586353E-10	0	sQ1,6(7)	Mola v=0  7  3  5 - v=0  7  1  6
Mola	Ground	7	A	10	Ground	7	A	3	71971.0219320279	3.18995242571049E-10	183967.628170778	111996.60623875	1.04729393416192E-6	9.08890788168207E-13	0	uQ1,6(7)	Mola v=0  7  5  3 - v=0  7  1  6
Mola	Ground	7	A	5	Ground	7	A	4	1125.60927384335	1.96414242147535E-6	119778.25023707	118652.640963227	0.332105820797432	1.10257865524036E-12	0	qQ2,6(7)	Mola v=0  7  2  5 - v=0  7  2  6
Mola	Ground	7	A	9	Ground	7	A	4	37458.171448357	2.35288320611506E-7	156110.812411584	118652.640963227	0.00137730259737691	1.68515243141757E-10	0	sQ2,6(7)	Mola v=0  7  4  3 - v=0  7  2  6
Mola	Ground	7	A	8	Ground	7	A	5	36331.3561048461	2.40266815496917E-7	156109.606341917	119778.25023707	0.00145692386835945	1.62649146897932E-10	0	sQ2,5(7)	Mola v=0  7  4  4 - v=0  7  2  5
Mola	Ground	7	A	7	Ground	7	A	6	60.5048586515768	2.23189825118976E-7	134523.520188226	134463.015329574	0.793321093395093	4.09062680041348E-16	0	qQ3,5(7)	Mola v=0  7  3  4 - v=0  7  3  5
Mola	Ground	7	A	11	Ground	7	A	6	49504.6238195477	1.09382791039791E-7	183967.639149122	134463.015329574	0.000575326231406903	1.62488105561379E-10	0	sQ3,5(7)	Mola v=0  7  5  2 - v=0  7  3  5
Mola	Ground	7	A	10	Ground	7	A	7	49444.1079825523	1.09344007562477E-7	183967.628170778	134523.520188226	0.000575974646917528	1.62075403456938E-10	0	sQ3,4(7)	Mola v=0  7  5  3 - v=0  7  3  4
Mola	Ground	7	A	9	Ground	7	A	8	1.20606966756168	6.71655278843156E-9	156110.812411584	156109.606341917	1.4237443397519	5.81459273758254E-21	0	qQ4,4(7)	Mola v=0  7  4  3 - v=0  7  4  4
Mola	Ground	7	A	13	Ground	7	A	8	61928.1463990462	4.15866092972681E-8	218037.752740963	156109.606341917	0.000217697533541282	1.2036157372868E-10	0	sQ4,4(7)	Mola v=0  7  6  1 - v=0  7  4  4
Mola	Ground	7	A	12	Ground	7	A	9	61926.9402832725	4.15860931103458E-8	218037.752694857	156110.812411584	0.00021770020770515	1.20356019778133E-10	0	sQ4,3(7)	Mola v=0  7  6  2 - v=0  7  4  3
Mola	Ground	7	A	15	Ground	7	A	10	74344.6062531232	1.03113463795032E-8	258312.234423901	183967.628170778	5.87820018086389E-5	5.62293255458478E-11	0	sQ5,3(7)	Mola v=0  7  7  0 - v=0  7  5  3
Mola	Ground	7	A	14	Ground	7	A	11	74344.595274707	1.03113450928618E-8	258312.234423829	183967.639149122	5.878200598936E-5	5.62293046349822E-11	0	sQ5,2(7)	Mola v=0  7  7  1 - v=0  7  5  2
Mola	Ground	8	A	1	Ground	7	A	1	29727.6363717282	0.000410324486121016	135000.820982111	105273.184610383	2.64020923529439	1.42472790058514E-7	0	qR0,7(7)	Mola v=0  8  0  8 - v=0  7  0  7
Mola	Ground	8	A	5	Ground	7	A	1	45457.7518564124	3.00055373180877E-6	150730.936466795	105273.184610383	0.0134035349397353	2.58616157525041E-9	0	sR0,7(7)	Mola v=0  8  2  6 - v=0  7  0  7
Mola	Ground	8	A	9	Ground	7	A	1	81306.9651184149	1.18821984382118E-8	186580.149728797	105273.184610383	3.38395395658824E-5	3.73611418420264E-11	0	uR0,7(7)	Mola v=0  8  4  4 - v=0  7  0  7
Mola	Ground	8	A	2	Ground	7	A	2	29440.4793590371	0.000399832206093899	135897.601434855	106457.122075818	2.61961728743009	1.37304547768807E-7	0	qR1,7(7)	Mola v=0  8  1  8 - v=0  7  1  7
Mola	Ground	8	A	6	Ground	7	A	2	58487.9678542959	6.76335673804743E-7	164945.089930114	106457.122075818	0.00248830225017173	1.02262209529921E-9	0	sR1,7(7)	Mola v=0  8  3  6 - v=0  7  1  7
Mola	Ground	8	A	10	Ground	7	A	2	107957.83614069	3.66689695899745E-10	214414.958216508	106457.122075818	8.71603547580949E-7	2.25265117425738E-12	0	uR1,7(7)	Mola v=0  8  5  4 - v=0  7  1  7
Mola	Ground	8	A	3	Ground	7	A	3	30969.2831179259	0.000399251035303093	142965.889356676	111996.60623875	2.61463771326077	1.59520837604459E-7	0	qR1,6(7)	Mola v=0  8  1  7 - v=0  7  1  6
Mola	Ground	8	A	7	Ground	7	A	3	53080.1482727961	1.41215700551226E-6	165076.754511546	111996.60623875	0.00586549508508572	1.80182870094111E-9	0	sR1,6(7)	Mola v=0  8  3  5 - v=0  7  1  6
Mola	Ground	8	A	11	Ground	7	A	3	102418.399473419	8.22886024263524E-10	214415.00571217	111996.60623875	2.11442036010026E-6	4.66592473790484E-12	0	uR1,6(7)	Mola v=0  8  5  3 - v=0  7  1  6
Mola	Ground	8	A	4	Ground	7	A	4	30282.7220699161	0.000354309478121307	148935.363033143	118652.640963227	2.49610251501216	1.42383476641798E-7	0	qR2,6(7)	Mola v=0  8  2  7 - v=0  7  2  6
Mola	Ground	8	A	8	Ground	7	A	4	67923.9035037967	5.3375539322072E-7	186576.544467024	118652.640963227	0.00192977249536157	1.24218552555193E-9	0	sR2,6(7)	Mola v=0  8  4  5 - v=0  7  2  6
Mola	Ground	8	A	1	Ground	7	A	5	15222.5707450404	5.39697271132386E-7	135000.820982111	119778.25023707	0.00719916013429347	5.21624858913263E-11	0	oR2,5(7)	Mola v=0  8  0  8 - v=0  7  2  5
Mola	Ground	8	A	5	Ground	7	A	5	30952.6862297247	0.000358792899298695	150730.936466795	119778.25023707	2.50176444875636	1.52389097011581E-7	0	qR2,5(7)	Mola v=0  8  2  6 - v=0  7  2  5
Mola	Ground	8	A	9	Ground	7	A	5	66801.8994917271	5.52264542649362E-7	186580.149728797	119778.25023707	0.00204023562712328	1.24927832575813E-9	0	sR2,5(7)	Mola v=0  8  4  4 - v=0  7  2  5
Mola	Ground	8	A	2	Ground	7	A	6	1434.58610528085	5.01904969940191E-9	135897.601434855	134463.015329574	0.000756561096487008	4.58813627944808E-15	0	oR3,5(7)	Mola v=0  8  1  8 - v=0  7  3  5
Mola	Ground	8	A	6	Ground	7	A	6	30482.0746005396	0.000288302241609246	164945.089930114	134463.015329574	2.29156673288024	1.33314846490682E-7	0	qR3,5(7)	Mola v=0  8  3  6 - v=0  7  3  5
Mola	Ground	8	A	10	Ground	7	A	6	79951.9428869334	3.19459615270126E-7	214414.958216508	134463.015329574	0.00116289341062444	1.22078565786944E-9	0	sR3,5(7)	Mola v=0  8  5  4 - v=0  7  3  5
Mola	Ground	8	A	3	Ground	7	A	7	8442.36916845018	8.69290636340518E-8	142965.889356676	134523.520188226	0.00229061283484352	2.83111265002936E-12	0	oR3,4(7)	Mola v=0  8  1  7 - v=0  7  3  4
Mola	Ground	8	A	7	Ground	7	A	7	30553.2343233204	0.000288764822797344	165076.754511546	134523.520188226	2.29163192358495	1.34254508575549E-7	0	qR3,4(7)	Mola v=0  8  3  5 - v=0  7  3  4
Mola	Ground	8	A	11	Ground	7	A	7	79891.4855239438	3.19491032097908E-7	214415.00571217	134523.520188226	0.00116419955585222	1.2193864431052E-9	0	sR3,4(7)	Mola v=0  8  5  3 - v=0  7  3  4
Mola	Ground	8	A	8	Ground	7	A	8	30466.9381251072	0.000211562651494898	186576.544467024	156109.606341917	2.00036885146691	1.16200757247919E-7	0	qR4,4(7)	Mola v=0  8  4  5 - v=0  7  4  4
Mola	Ground	8	A	12	Ground	7	A	8	92364.6576288384	1.81556046771954E-7	248474.263970755	156109.606341917	0.00071081535723369	1.15050025607233E-9	0	sR4,4(7)	Mola v=0  8  6  3 - v=0  7  4  4
Mola	Ground	8	A	9	Ground	7	A	9	30469.3373172134	0.000211575351886327	186580.149728797	156110.812411584	2.00036912789601	1.1622822699306E-7	0	qR4,3(7)	Mola v=0  8  4  4 - v=0  7  4  3
Mola	Ground	8	A	13	Ground	7	A	9	92363.4518816329	1.81554920803785E-7	248474.264293217	156110.812411584	0.000710824075973746	1.15046931134825E-9	0	sR4,3(7)	Mola v=0  8  6  2 - v=0  7  4  3
Mola	Ground	8	A	10	Ground	7	A	10	30447.3300457296	0.000137487227869124	214414.958216508	183967.628170778	1.62537576918636	9.42353546051181E-8	0	qR5,3(7)	Mola v=0  8  5  4 - v=0  7  5  3
Mola	Ground	8	A	14	Ground	7	A	10	104774.722247744	9.13400304098722E-8	288742.350418523	183967.628170778	0.000411321706415466	9.71770311189879E-10	0	sR5,3(7)	Mola v=0  8  7  2 - v=0  7  5  3
Mola	Ground	8	A	11	Ground	7	A	11	30447.3665630477	0.000137487361503019	214415.00571217	183967.639149122	1.62537577008049	9.42356937237865E-8	0	qR5,2(7)	Mola v=0  8  5  3 - v=0  7  5  2
Mola	Ground	8	A	15	Ground	7	A	11	104774.711270485	9.13400227673569E-8	288742.350419607	183967.639149122	0.000411321735648677	9.71770074817529E-10	0	sR5,2(7)	Mola v=0  8  7  1 - v=0  7  5  2
Mola	Ground	8	A	12	Ground	7	A	12	30436.5112758984	7.51403313989115E-5	248474.263970755	218037.752694857	1.16695450145354	6.75851028822895E-8	0	qR6,2(7)	Mola v=0  8  6  3 - v=0  7  6  2
Mola	Ground	8	A	16	Ground	7	A	12	117176.075834221	3.37084727240984E-8	335213.828529078	218037.752694857	0.000185962192028432	6.14545366868826E-10	0	sR6,2(7)	Mola v=0  8  8  1 - v=0  7  6  2
Mola	Ground	8	A	13	Ground	7	A	13	30436.5115522543	7.51403319738832E-5	248474.264293217	218037.752740963	1.16695450145525	6.75851047233557E-8	0	qR6,1(7)	Mola v=0  8  6  2 - v=0  7  6  1
Mola	Ground	8	A	17	Ground	7	A	13	117176.075788117	3.37084727106376E-8	335213.828529079	218037.752740963	0.000185962192066913	6.14545366270587E-10	0	sR6,1(7)	Mola v=0  8  8  0 - v=0  7  6  1
Mola	Ground	8	A	14	Ground	7	A	14	30430.1159946936	2.91623609153326E-5	288742.350418523	258312.234423829	0.625158192706237	3.61837182984324E-8	0	qR7,1(7)	Mola v=0  8  7  2 - v=0  7  7  1
Mola	Ground	8	A	15	Ground	7	A	15	30430.1159957061	2.91623609161727E-5	288742.350419607	258312.234423901	0.625158192706238	3.61837183020442E-8	0	qR7,0(7)	Mola v=0  8  7  1 - v=0  7  7  0
Mola	Ground	7	A	9	Ground	8	A	1	21109.9914294732	8.38392430359613E-10	156110.812411584	135000.820982111	9.32046371509302E-6	2.04113531381795E-13	0	uP0,8(8)	Mola v=0  7  4  3 - v=0  8  0  8
Mola	Ground	7	A	8	Ground	8	A	4	7174.24330877335	1.09799205550964E-8	156109.606341917	148935.363033143	0.000380152993538081	3.26781020164885E-13	0	sP2,7(8)	Mola v=0  7  4  4 - v=0  8  2  7
Mola	Ground	7	A	9	Ground	8	A	5	5379.87594478903	9.01024110780676E-9	156110.812411584	150730.936466795	0.000419031220990433	1.51891430367011E-13	0	sP2,6(8)	Mola v=0  7  4  3 - v=0  8  2  6
Mola	Ground	7	A	10	Ground	8	A	6	19022.5382406642	7.86140485915496E-9	183967.628170778	164945.089930114	0.00012223675566013	1.9587423691938E-12	0	sP3,6(8)	Mola v=0  7  5  3 - v=0  8  3  6
Mola	Ground	7	A	11	Ground	8	A	7	18890.8846375757	7.82240653061885E-9	183967.639149122	165076.754511546	0.000122544179587324	1.92317888355489E-12	0	sP3,5(8)	Mola v=0  7  5  2 - v=0  8  3  5
Mola	Ground	7	A	12	Ground	8	A	8	31461.2082278329	2.89107816425919E-9	218037.752694857	186576.544467024	3.39059850001124E-5	2.45794783977578E-12	0	sP4,5(8)	Mola v=0  7  6  2 - v=0  8  4  5
Mola	Ground	7	A	13	Ground	8	A	9	31457.6030121652	2.89081022417029E-9	218037.752740963	186580.149728797	3.39072374916446E-5	2.45719371580757E-12	0	sP4,4(8)	Mola v=0  7  6  1 - v=0  8  4  4
Mola	Ground	7	A	14	Ground	8	A	10	43897.2762073212	5.75385439877618E-10	258312.234423829	214414.958216508	6.33483736175955E-6	1.24743606311085E-12	0	sP5,4(8)	Mola v=0  7  7  1 - v=0  8  5  4
Mola	Ground	7	A	15	Ground	8	A	11	43897.2287117317	5.75384879097759E-10	258312.234423901	214415.00571217	6.33483931543408E-6	1.24743239875561E-12	0	sP5,3(8)	Mola v=0  7  7  0 - v=0  8  5  3
Mola	Ground	8	A	4	Ground	8	A	1	13934.5420510323	2.21702394860385E-6	148935.363033143	135000.820982111	0.0363064574145988	2.01778281804693E-10	0	sQ0,8(8)	Mola v=0  8  2  7 - v=0  8  0  8
Mola	Ground	8	A	8	Ground	8	A	1	51575.7234849129	1.03072917534271E-8	186576.544467024	135000.820982111	5.2666444500898E-5	1.48416583425116E-11	0	uQ0,8(8)	Mola v=0  8  4  5 - v=0  8  0  8
Mola	Ground	8	A	3	Ground	8	A	2	7068.28792182091	2.66852493297102E-6	142965.889356676	135897.601434855	0.0844538361255751	6.12596512471712E-11	0	qQ1,8(8)	Mola v=0  8  1  7 - v=0  8  1  8
Mola	Ground	8	A	7	Ground	8	A	2	29179.1530766912	3.57386524071837E-7	165076.754511546	135897.601434855	0.00298679104249287	1.52417674269808E-10	0	sQ1,8(8)	Mola v=0  8  3  5 - v=0  8  1  8
Mola	Ground	8	A	11	Ground	8	A	2	78517.4042773145	2.96706033095573E-10	214415.00571217	135897.601434855	1.10679370088916E-6	1.10046674503934E-12	0	uQ1,8(8)	Mola v=0  8  5  3 - v=0  8  1  8
Mola	Ground	8	A	6	Ground	8	A	3	21979.2005734379	8.31311051684753E-7	164945.089930114	142965.889356676	0.00949216770300441	2.07020580670189E-10	0	sQ1,7(8)	Mola v=0  8  3  6 - v=0  8  1  7
Mola	Ground	8	A	10	Ground	8	A	3	71449.0688598317	8.05770280557856E-10	214414.958216508	142965.889356676	3.4073573715793E-6	2.5528179738952E-12	0	uQ1,7(8)	Mola v=0  8  5  4 - v=0  8  1  7
Mola	Ground	8	A	5	Ground	8	A	4	1795.57343365188	2.0900586805097E-6	150730.936466795	148935.363033143	0.283011607347736	3.36531874568266E-12	0	qQ2,7(8)	Mola v=0  8  2  6 - v=0  8  2  7
Mola	Ground	8	A	9	Ground	8	A	4	37644.7866956543	2.88214533377009E-7	186580.149728797	148935.363033143	0.00214038009651947	2.34540512056336E-10	0	sQ2,7(8)	Mola v=0  8  4  4 - v=0  8  2  7
Mola	Ground	8	A	8	Ground	8	A	5	35845.6080002286	3.00437959715206E-7	186576.544467024	150730.936466795	0.00236082642937115	2.23349176221474E-10	0	sQ2,6(8)	Mola v=0  8  4  5 - v=0  8  2  6
Mola	Ground	8	A	7	Ground	8	A	6	131.664581432386	3.32420545798853E-7	165076.754511546	164945.089930114	0.693100508729113	3.24949257757997E-15	0	qQ3,6(8)	Mola v=0  8  3  5 - v=0  8  3  6
Mola	Ground	8	A	11	Ground	8	A	6	49469.9157820557	1.48659540400955E-7	214415.00571217	164945.089930114	0.000998378262264602	2.48273903646632E-10	0	sQ3,6(8)	Mola v=0  8  5  3 - v=0  8  3  6
